access_id|access_userid|access_username|access_time|access_event
3391|FATIN|FATIN|26/03/2018 16:01|Login
3409|TSY|Shi Yun|27/03/2018 9:47|Login
2356|TR|TR 1|28/02/2018 15:31|Login
2357|FATIN|FATIN|28/02/2018 15:34|Login
2358|TR2|TR 2|28/02/2018 16:07|Login
2359|TR|TR 1|28/02/2018 17:02|Login
2360|TR|TR 1|28/02/2018 17:12|Logout
2361|TSY|Shi Yun|28/02/2018 17:12|Login
2362|TSY|Shi Yun|28/02/2018 17:13|Logout
4904|SZE|Sze Sze|16/05/2018 10:22|Login
4960|FATIN|FATIN|18/05/2018 11:01|Logout
2707|FATIN|FATIN|13/03/2018 15:06|Login
2734|TR|TR 1|14/03/2018 12:54|Login
2744|HANA|HANA|14/03/2018 15:21|Login
2753|TSY|Shi Yun|14/03/2018 15:30|Login
2766|HANA|HANA|14/03/2018 16:31|Logout
3463|IDAH|Norfaidah|28/03/2018 8:42|Logout
3477|TR2|TR 2|28/03/2018 13:58|Login
2779|IRINA|IRINA|15/03/2018 8:19|Login
2789|TR|TR 1|15/03/2018 12:20|Logout
2797|HANA|HANA|15/03/2018 13:58|Login
2363|HANA|HANA|28/02/2018 17:58|Login
2364|IRINA|IRINA|01/03/2018 8:30|Login
2365|LKI|Lia|01/03/2018 8:38|Login
2366|IDAH|Norfaidah|01/03/2018 8:52|Login
2367|SZE|Sze Sze|01/03/2018 8:59|Login
2368|HANA|HANA|01/03/2018 9:00|Login
2369|FATIN|FATIN|01/03/2018 9:03|Login
2370|TSY|Shi Yun|01/03/2018 9:06|Login
2371|TSY|Shi Yun|01/03/2018 10:46|Logout
2372|TSY|Shi Yun|01/03/2018 10:46|Login
2804|HANA|HANA|15/03/2018 14:37|Login
2811|FATIN|FATIN|15/03/2018 15:28|Login
3298|TR|TR 1|23/03/2018 10:05|Logout
3300|TSY|Shi Yun|23/03/2018 10:06|Logout
3324|IDAH|Norfaidah|23/03/2018 14:06|Login
3342|TR2|TR 2|23/03/2018 16:47|Login
3358|SZE|Sze Sze|26/03/2018 9:29|Login
2408|TSY|Shi Yun|02/03/2018 14:50|Login
3392|FATIN|FATIN|26/03/2018 16:11|Logout
3410|IRINA|IRINA|27/03/2018 10:41|Login
3422|TR|TR 1|27/03/2018 11:21|Login
2444|HANA|HANA|05/03/2018 14:08|Login
2460|SZE|Sze Sze|06/03/2018 11:23|Login
2477|SZE|Sze Sze|06/03/2018 19:15|Logout
3434|IDAH|Norfaidah|27/03/2018 15:00|Login
2504|FATIN|FATIN|07/03/2018 14:23|Login
2518|TSY|Shi Yun|07/03/2018 15:30|Login
4933|IDAH|Norfaidah|17/05/2018 14:12|Login
4961|SZE|Sze Sze|18/05/2018 11:01|Login
2564|IDAH|Norfaidah|09/03/2018 10:45|Login
2578|TR|TR 1|09/03/2018 14:52|Logout
2579|TSY|Shi Yun|09/03/2018 14:52|Login
2591|TR|TR 1|09/03/2018 17:09|Login
2603|IRINA|IRINA|12/03/2018 8:29|Login
2617|HANA|HANA|12/03/2018 9:26|Login
2631|HANA|HANA|12/03/2018 11:37|Logout
2632|TR|TR 1|12/03/2018 11:38|Login
2649|TR|TR 1|12/03/2018 12:45|Logout
2670|TSY|Shi Yun|12/03/2018 19:09|Logout
2682|SZE|Sze Sze|13/03/2018 10:43|Login
2698|TSY|Shi Yun|13/03/2018 13:23|Login
2708|FATIN|FATIN|13/03/2018 15:08|Logout
2715|HANA|HANA|13/03/2018 17:06|Login
2724|TSY|Shi Yun|13/03/2018 17:52|Login
2735|IDAH|Norfaidah|14/03/2018 12:56|Login
2745|HANA|HANA|14/03/2018 15:22|Login
2754|HANA|HANA|14/03/2018 15:31|Login
2767|TSY|Shi Yun|14/03/2018 16:31|Login
3444|HANA|HANA|27/03/2018 16:43|Login
3464|FATIN|FATIN|28/03/2018 8:44|Login
3478|IDAH|Norfaidah|28/03/2018 13:59|Login
3497|SHELA|SHELA|28/03/2018 16:09|Login
2780|SZE|Sze Sze|15/03/2018 8:28|Login
2790|TSY|Shi Yun|15/03/2018 12:20|Login
3512|TSY|Shi Yun|28/03/2018 17:41|Login
3521|TSY|Shi Yun|29/03/2018 9:36|Login
3531|IDAH|Norfaidah|29/03/2018 10:13|Login
3540|IDAH|Norfaidah|29/03/2018 10:31|Login
3550|TSY|Shi Yun|29/03/2018 11:53|Login
3558|IRINA|IRINA|29/03/2018 12:56|Login
3563|IRINA|IRINA|29/03/2018 15:28|Login
2812|FATIN|FATIN|15/03/2018 15:29|Login
2818|HANA|HANA|15/03/2018 16:05|Login
2823|IDAH|Norfaidah|15/03/2018 18:15|Login
2826|SZE|Sze Sze|15/03/2018 20:16|Logout
2832|TR|TR 1|16/03/2018 8:55|Login
2839|FATIN|FATIN|16/03/2018 9:10|Login
2844|TSY|Shi Yun|16/03/2018 12:18|Login
2851|TSY|Shi Yun|16/03/2018 15:02|Login
2856|IRINA|IRINA|16/03/2018 16:20|Login
2865|FATIN|FATIN|16/03/2018 17:07|Login
3582|FATIN|FATIN|30/03/2018 8:41|Login
3590|TSY|Shi Yun|30/03/2018 9:51|Login
3596|TSY|Shi Yun|30/03/2018 10:43|Login
3602|HANA|HANA|30/03/2018 11:57|Login
3609|TR|TR 1|30/03/2018 12:34|Logout
3610|TSY|Shi Yun|30/03/2018 12:34|Login
3615|IRINA|IRINA|30/03/2018 14:49|Login
3620|TR|TR 1|30/03/2018 15:47|Logout
3626|TR|TR 1|30/03/2018 16:13|Logout
3634|TR|TR 1|30/03/2018 16:50|Logout
3646|FATIN|FATIN|02/04/2018 9:00|Login
3652|TR|TR 1|02/04/2018 13:01|Login
3666|SZE|Sze Sze|02/04/2018 15:07|Login
2869|HANA|HANA|16/03/2018 17:24|Login
2874|SZE|Sze Sze|16/03/2018 17:32|Login
3678|TSY|Shi Yun|02/04/2018 17:06|Login
3682|SZE|Sze Sze|02/04/2018 18:00|Login
2881|LIA|Lia|19/03/2018 8:28|Login
2884|FATIN|FATIN|19/03/2018 8:44|Login
2887|TSY|Shi Yun|19/03/2018 8:55|Login
2890|SZE|Sze Sze|19/03/2018 9:05|Login
2893|IDAH|Norfaidah|19/03/2018 9:08|Login
2895|TR|TR 1|19/03/2018 9:08|Login
3685|TSY|Shi Yun|02/04/2018 19:45|Login
2898|HANA|HANA|19/03/2018 9:10|Login
2901|HANA|HANA|19/03/2018 9:12|Login
2904|HANA|HANA|19/03/2018 9:19|Login
2907|HANA|HANA|19/03/2018 9:22|Login
2910|HANA|HANA|19/03/2018 9:25|Login
2912|TSY|Shi Yun|19/03/2018 9:41|Login
2913|TSY|Shi Yun|19/03/2018 9:41|Logout
2916|SZE|Sze Sze|19/03/2018 9:50|Login
2919|FATIN|FATIN|19/03/2018 9:55|Login
2922|LIA|Lia|19/03/2018 10:36|Login
2926|TR2|TR 2|19/03/2018 10:42|Login
2929|TSY|Shi Yun|19/03/2018 11:16|Login
2932|FATIN|FATIN|19/03/2018 11:21|Login
3698|TR|TR 1|03/04/2018 10:08|Login
3704|IDAH|Norfaidah|03/04/2018 11:34|Logout
3707|FATIN|FATIN|03/04/2018 14:54|Login
3711|SZE|Sze Sze|03/04/2018 15:20|Login
3719|FATIN|FATIN|03/04/2018 18:40|Login
3720|TSY|Shi Yun|03/04/2018 19:26|Login
3724|SZE|Sze Sze|04/04/2018 8:50|Login
2409|TSY|Shi Yun|02/03/2018 14:55|Logout
2373|IDAH|Norfaidah|01/03/2018 11:16|Login
2374|IRINA|IRINA|01/03/2018 11:17|Login
2375|SZE|Sze Sze|01/03/2018 11:30|Login
2376|SZE|Sze Sze|01/03/2018 12:20|Login
2377|TSY|Shi Yun|01/03/2018 12:31|Login
2410|HANA|HANA|02/03/2018 14:55|Login
2378|LKI|Lia|01/03/2018 14:34|Login
2421|SZE|Sze Sze|03/03/2018 8:53|Login
2379|TR|TR 1|01/03/2018 14:47|Login
2432|IRINA|IRINA|05/03/2018 8:10|Login
2380|LKI|Lia|01/03/2018 14:49|Login
2381|SZE|Sze Sze|01/03/2018 15:13|Login
2382|IDAH|Norfaidah|01/03/2018 15:21|Login
2445|TSY|Shi Yun|05/03/2018 14:36|Login
2461|SZE|Sze Sze|06/03/2018 11:27|Logout
2478|TSY|Shi Yun|06/03/2018 19:16|Login
2491|LKI|Lia|07/03/2018 9:42|Login
3299|TSY|Shi Yun|23/03/2018 10:05|Login
2519|IDAH|Norfaidah|07/03/2018 15:32|Login
3325|TR|TR 1|23/03/2018 14:07|Login
3343|FATIN|FATIN|23/03/2018 16:50|Login
3359|SZE|Sze Sze|26/03/2018 9:37|Login
2383|FATIN|FATIN|01/03/2018 15:30|Login
2384|TR|TR 1|01/03/2018 15:31|Login
2385|TSY|Shi Yun|01/03/2018 15:32|Login
3375|IRINA|IRINA|26/03/2018 12:40|Login
2541|TSY|Shi Yun|08/03/2018 14:47|Login
2552|SZE|Sze Sze|08/03/2018 17:52|Login
3393|FATIN|FATIN|26/03/2018 16:11|Login
2580|ROSSY|ROSSY|09/03/2018 14:57|Login
2592|TR|TR 1|09/03/2018 17:15|Logout
2604|IRINA|IRINA|12/03/2018 8:36|Login
2618|LIA|Lia|12/03/2018 9:30|Login
2633|TR|TR 1|12/03/2018 11:47|Logout
2634|HANA|HANA|12/03/2018 11:47|Login
2650|HANA|HANA|12/03/2018 13:35|Login
2660|TSY|Shi Yun|12/03/2018 16:15|Login
4905|FATIN|FATIN|16/05/2018 10:51|Login
2683|SZE|Sze Sze|13/03/2018 11:15|Login
2699|FATIN|FATIN|13/03/2018 13:30|Login
2709|FATIN|FATIN|13/03/2018 15:08|Login
2716|TSY|Shi Yun|13/03/2018 17:07|Login
2386|TSY|Shi Yun|01/03/2018 15:45|Login
2387|TR2|TR 2|01/03/2018 15:49|Login
2388|TR2|TR 2|01/03/2018 15:55|Login
2389|IDAH|Norfaidah|01/03/2018 17:12|Login
2725|HANA|HANA|13/03/2018 17:58|Login
2390|IDAH|Norfaidah|01/03/2018 17:59|Login
2736|LIA|Lia|14/03/2018 13:06|Login
2391|IRINA|IRINA|01/03/2018 18:10|Login
2746|HANA|HANA|14/03/2018 15:24|Login
2757|TR|TR 1|14/03/2018 15:39|Logout
2392|LKI|Lia|02/03/2018 8:33|Login
2393|IRINA|IRINA|02/03/2018 8:42|Login
2759|TSY|Shi Yun|14/03/2018 15:40|Logout
2768|TSY|Shi Yun|14/03/2018 16:34|Logout
2769|HANA|HANA|14/03/2018 16:34|Login
2776|HANA|HANA|14/03/2018 17:12|Login
2781|LIA|Lia|15/03/2018 8:39|Login
2791|TSY|Shi Yun|15/03/2018 12:21|Logout
2798|LIA|Lia|15/03/2018 14:00|Login
2805|HANA|HANA|15/03/2018 14:50|Logout
2813|HANA|HANA|15/03/2018 15:30|Login
2819|HANA|HANA|15/03/2018 16:09|Logout
4934|IDAH|Norfaidah|17/05/2018 14:18|Login
2827|IRINA|IRINA|16/03/2018 8:26|Login
4962|IDAH|Norfaidah|18/05/2018 12:52|Login
3445|HANA|HANA|27/03/2018 16:47|Login
2834|SZE|Sze Sze|16/03/2018 8:57|Login
2840|FATIN|FATIN|16/03/2018 11:15|Login
2845|HANA|HANA|16/03/2018 13:04|Login
2846|HANA|HANA|16/03/2018 13:04|Logout
2847|TSY|Shi Yun|16/03/2018 13:04|Login
2852|IRINA|IRINA|16/03/2018 16:02|Login
2857|IRINA|IRINA|16/03/2018 16:21|Login
2861|IRINA|IRINA|16/03/2018 16:40|Login
2866|IRINA|IRINA|16/03/2018 17:12|Login
2872|HANA|HANA|16/03/2018 17:30|Login
2875|HANA|HANA|16/03/2018 17:33|Login
2877|TSY|Shi Yun|16/03/2018 17:41|Login
2882|TR|TR 1|19/03/2018 8:40|Login
2885|HANA|HANA|19/03/2018 8:48|Login
2888|TSY|Shi Yun|19/03/2018 9:00|Login
2891|HANA|HANA|19/03/2018 9:07|Login
2896|IRINA|IRINA|19/03/2018 9:09|Login
2899|IDAH|Norfaidah|19/03/2018 9:12|Login
2902|HANA|HANA|19/03/2018 9:14|Login
2905|HANA|HANA|19/03/2018 9:20|Login
2908|HANA|HANA|19/03/2018 9:23|Login
2914|HANA|HANA|19/03/2018 9:41|Login
2917|IDAH|Norfaidah|19/03/2018 9:51|Login
2920|LIA|Lia|19/03/2018 10:22|Login
2923|TR|TR 1|19/03/2018 10:37|Login
2927|TSY|Shi Yun|19/03/2018 10:47|Login
2930|TSY|Shi Yun|19/03/2018 11:18|Logout
2933|IDAH|Norfaidah|19/03/2018 11:32|Login
2934|TSY|Shi Yun|19/03/2018 11:37|Login
2936|IDAH|Norfaidah|19/03/2018 11:51|Login
2938|IRINA|IRINA|19/03/2018 12:22|Login
2940|IRINA|IRINA|19/03/2018 12:55|Login
2942|IDAH|Norfaidah|19/03/2018 13:42|Login
2944|LIA|Lia|19/03/2018 13:47|Logout
2946|TR|TR 1|19/03/2018 14:03|Login
2948|TR|TR 1|19/03/2018 14:05|Login
2950|SZE|Sze Sze|19/03/2018 14:20|Login
2951|LIA|Lia|19/03/2018 14:29|Login
3455|HANA|HANA|27/03/2018 18:28|Login
2954|LIA|Lia|19/03/2018 14:42|Login
2956|TR|TR 1|19/03/2018 14:43|Login
2959|FATIN|FATIN|19/03/2018 14:55|Login
2961|SZE|Sze Sze|19/03/2018 15:02|Login
2963|LIA|Lia|19/03/2018 15:07|Login
2965|ROSSY|ROSSY|19/03/2018 15:12|Login
2967|ROSSY|ROSSY|19/03/2018 15:13|Login
2969|ROSSY|ROSSY|19/03/2018 15:14|Logout
2971|TSY|Shi Yun|19/03/2018 15:15|Logout
2972|TSY|Shi Yun|19/03/2018 15:15|Login
3456|HANA|HANA|27/03/2018 18:29|Logout
2973|HANA|HANA|19/03/2018 15:15|Login
3457|TSY|Shi Yun|27/03/2018 18:29|Login
3465|TR|TR 1|28/03/2018 9:03|Login
3479|SZE|Sze Sze|28/03/2018 14:03|Login
2976|LIA|Lia|19/03/2018 15:17|Login
2979|FATIN|FATIN|19/03/2018 15:18|Login
3301|TSY|Shi Yun|23/03/2018 10:16|Login
2989|FATIN|FATIN|19/03/2018 15:36|Login
3326|SZE|Sze Sze|23/03/2018 14:08|Login
4906|TR2|TR 2|16/05/2018 12:09|Login
3360|SZE|Sze Sze|26/03/2018 9:38|Login
3376|IDAH|Norfaidah|26/03/2018 12:43|Login
3394|FATIN|FATIN|26/03/2018 16:56|Logout
4935|TSY|Shi Yun|17/05/2018 14:28|Login
4963|SZE|Sze Sze|18/05/2018 13:21|Login
3435|TR|TR 1|27/03/2018 15:01|Login
3446|SZE|Sze Sze|27/03/2018 17:11|Login
3466|TR|TR 1|28/03/2018 11:00|Logout
3480|IDAH|Norfaidah|28/03/2018 14:06|Login
3498|SHELA|SHELA|28/03/2018 16:12|Login
2990|HANA|HANA|19/03/2018 15:41|Login
2991|SHELA|SHELA|19/03/2018 15:50|Login
2992|IRINA|IRINA|19/03/2018 15:54|Login
2993|IRINA|IRINA|19/03/2018 15:59|Login
2994|SZE|Sze Sze|19/03/2018 16:14|Login
2995|SZE|Sze Sze|19/03/2018 16:25|Login
2996|TSY|Shi Yun|19/03/2018 16:27|Login
2997|TSY|Shi Yun|19/03/2018 16:27|Logout
2998|TSY|Shi Yun|19/03/2018 16:28|Login
2999|LIA|Lia|19/03/2018 16:42|Login
3000|HANA|HANA|19/03/2018 16:44|Login
3001|HANA|HANA|19/03/2018 16:44|Logout
3002|HANA|HANA|19/03/2018 16:44|Login
3003|HANA|HANA|19/03/2018 16:48|Logout
3004|HANA|HANA|19/03/2018 16:48|Login
3005|TSY|Shi Yun|19/03/2018 16:49|Login
3006|IRINA|IRINA|19/03/2018 16:58|Login
3007|IRINA|IRINA|19/03/2018 17:05|Login
3008|TR2|TR 2|19/03/2018 17:16|Login
3009|SZE|Sze Sze|19/03/2018 17:19|Login
3513|TSY|Shi Yun|28/03/2018 18:10|Logout
3522|FATIN|FATIN|29/03/2018 9:42|Login
3532|TR|TR 1|29/03/2018 10:13|Login
3551|IRINA|IRINA|29/03/2018 11:56|Login
3010|FATIN|FATIN|19/03/2018 17:23|Login
3564|IRINA|IRINA|29/03/2018 15:36|Logout
3011|TR2|TR 2|19/03/2018 17:26|Login
3012|TR2|TR 2|19/03/2018 17:28|Login
3565|TR2|TR 2|29/03/2018 15:36|Login
3013|TSY|Shi Yun|19/03/2018 18:14|Login
3571|FATIN|FATIN|29/03/2018 17:37|Login
3014|TSY|Shi Yun|19/03/2018 19:23|Logout
3015|TSY|Shi Yun|19/03/2018 20:16|Login
3016|TSY|Shi Yun|19/03/2018 20:16|Logout
3017|TSY|Shi Yun|19/03/2018 20:17|Login
3018|TSY|Shi Yun|19/03/2018 20:17|Logout
3019|SZE|Sze Sze|19/03/2018 20:18|Login
3020|TSY|Shi Yun|20/03/2018 2:06|Login
3021|TSY|Shi Yun|20/03/2018 2:12|Login
3022|TSY|Shi Yun|20/03/2018 8:23|Login
3023|LIA|Lia|20/03/2018 8:41|Login
3024|HANA|HANA|20/03/2018 8:52|Login
3025|TR|TR 1|20/03/2018 8:54|Login
3026|SZE|Sze Sze|20/03/2018 8:53|Login
3027|SZE|Sze Sze|20/03/2018 8:55|Login
3028|IRINA|IRINA|20/03/2018 8:56|Login
3583|TSY|Shi Yun|30/03/2018 9:01|Login
3591|SZE|Sze Sze|30/03/2018 9:51|Login
3029|TR|TR 1|20/03/2018 8:57|Login
3030|TR|TR 1|20/03/2018 8:58|Logout
3031|TSY|Shi Yun|20/03/2018 8:58|Login
3032|TSY|Shi Yun|20/03/2018 8:59|Logout
3033|TR|TR 1|20/03/2018 8:59|Login
3597|HANA|HANA|30/03/2018 10:44|Login
3034|SZE|Sze Sze|20/03/2018 9:01|Login
3035|SZE|Sze Sze|20/03/2018 9:01|Logout
3036|TSY|Shi Yun|20/03/2018 9:02|Login
3037|IDAH|Norfaidah|20/03/2018 9:02|Login
3038|IDAH|Norfaidah|20/03/2018 9:41|Login
3039|FATIN|FATIN|20/03/2018 9:41|Login
3040|FATIN|FATIN|20/03/2018 9:42|Login
3041|IDAH|Norfaidah|20/03/2018 9:49|Login
3042|IDAH|Norfaidah|20/03/2018 9:50|Login
3043|IDAH|Norfaidah|20/03/2018 9:53|Login
3044|HANA|HANA|20/03/2018 9:56|Login
3045|HANA|HANA|20/03/2018 9:56|Login
3046|IDAH|Norfaidah|20/03/2018 9:58|Login
3603|TR|TR 1|30/03/2018 11:58|Login
3047|IDAH|Norfaidah|20/03/2018 10:01|Login
3611|TSY|Shi Yun|30/03/2018 12:34|Logout
3048|LIA|Lia|20/03/2018 10:02|Login
3049|LIA|Lia|20/03/2018 10:07|Logout
3616|FATIN|FATIN|30/03/2018 15:01|Login
3621|TSY|Shi Yun|30/03/2018 15:47|Login
3627|TR|TR 1|30/03/2018 16:14|Login
3635|TR|TR 1|30/03/2018 16:51|Login
3640|IDAH|Norfaidah|30/03/2018 17:55|Login
3647|TR|TR 1|02/04/2018 9:01|Login
3653|TR|TR 1|02/04/2018 13:14|Logout
3660|IRINA|IRINA|02/04/2018 14:43|Login
3667|TR2|TR 2|02/04/2018 15:24|Login
3674|TR|TR 1|02/04/2018 16:33|Logout
3679|FATIN|FATIN|02/04/2018 17:27|Login
3686|TSY|Shi Yun|02/04/2018 19:55|Logout
3690|FATIN|FATIN|03/04/2018 8:51|Login
3050|TSY|Shi Yun|20/03/2018 10:34|Login
3051|TSY|Shi Yun|20/03/2018 10:36|Logout
3052|FATIN|FATIN|20/03/2018 10:38|Login
3696|TSY|Shi Yun|03/04/2018 9:27|Login
3699|FATIN|FATIN|03/04/2018 10:16|Login
3700|FATIN|FATIN|03/04/2018 10:16|Logout
3701|SZE|Sze Sze|03/04/2018 10:16|Login
3053|TSY|Shi Yun|20/03/2018 10:46|Login
3054|TSY|Shi Yun|20/03/2018 10:47|Login
3302|TR|TR 1|23/03/2018 10:45|Login
3055|TR2|TR 2|20/03/2018 11:00|Login
3056|TR2|TR 2|20/03/2018 11:06|Login
3057|TR2|TR 2|20/03/2018 11:13|Login
3327|IDAH|Norfaidah|23/03/2018 14:12|Login
3058|IRINA|IRINA|20/03/2018 11:14|Login
3059|TR2|TR 2|20/03/2018 11:26|Login
3060|FATIN|FATIN|20/03/2018 11:26|Login
3061|LIA|Lia|20/03/2018 11:39|Login
3062|FATIN|FATIN|20/03/2018 11:59|Login
3063|LIA|Lia|20/03/2018 12:05|Login
3064|LIA|Lia|20/03/2018 12:18|Login
3344|LIA|Lia|23/03/2018 16:51|Login
3361|HANA|HANA|26/03/2018 10:03|Login
3377|HANA|HANA|26/03/2018 12:46|Login
3395|HANA|HANA|26/03/2018 17:41|Login
3411|FATIN|FATIN|27/03/2018 10:43|Login
3423|LIA|Lia|27/03/2018 11:26|Login
3436|IDAH|Norfaidah|27/03/2018 15:02|Login
4907|IDAH|Norfaidah|16/05/2018 13:12|Login
4936|ROSSY|ROSSY|17/05/2018 14:29|Login
3065|TR|TR 1|20/03/2018 12:28|Login
3066|TR|TR 1|20/03/2018 12:29|Login
3067|FATIN|FATIN|20/03/2018 12:47|Login
3068|IDAH|Norfaidah|20/03/2018 13:21|Login
3069|FATIN|FATIN|20/03/2018 13:58|Login
3070|IDAH|Norfaidah|20/03/2018 14:03|Login
3071|TSY|Shi Yun|20/03/2018 14:03|Login
3072|ROSSY|ROSSY|20/03/2018 14:05|Login
3073|TR2|TR 2|20/03/2018 14:17|Login
3447|TR|TR 1|27/03/2018 17:24|Login
3074|ROSSY|ROSSY|20/03/2018 14:20|Login
3075|ROSSY|ROSSY|20/03/2018 14:20|Logout
3076|TSY|Shi Yun|20/03/2018 14:20|Login
3458|TSY|Shi Yun|27/03/2018 18:43|Logout
3467|IDAH|Norfaidah|28/03/2018 11:07|Login
3481|TSY|Shi Yun|28/03/2018 14:07|Login
3489|SHELA|SHELA|28/03/2018 15:42|Login
3499|IDAH|Norfaidah|28/03/2018 16:14|Login
3506|FATIN|FATIN|28/03/2018 16:37|Login
3523|FATIN|FATIN|29/03/2018 9:46|Login
3533|IDAH|Norfaidah|29/03/2018 10:14|Login
3541|FATIN|FATIN|29/03/2018 10:34|Login
4964|HANA|HANA|18/05/2018 13:43|Login
3077|HANA|HANA|20/03/2018 14:58|Login
3078|SZE|Sze Sze|20/03/2018 15:01|Login
3079|TSY|Shi Yun|20/03/2018 15:05|Login
3080|TR|TR 1|20/03/2018 15:34|Login
3081|IRINA|IRINA|20/03/2018 15:40|Login
3082|TSY|Shi Yun|20/03/2018 15:44|Login
3083|TSY|Shi Yun|20/03/2018 15:44|Logout
3084|HANA|HANA|20/03/2018 15:49|Login
3085|HANA|HANA|20/03/2018 15:55|Login
3086|TR2|TR 2|20/03/2018 15:59|Login
3087|TSY|Shi Yun|20/03/2018 16:01|Login
3088|SHELA|SHELA|20/03/2018 16:19|Login
3089|FATIN|FATIN|20/03/2018 16:29|Login
3090|SZE|Sze Sze|20/03/2018 16:35|Login
3559|TSY|Shi Yun|29/03/2018 13:02|Login
3566|TR2|TR 2|29/03/2018 15:37|Login
3091|TR|TR 1|20/03/2018 16:45|Login
3092|ROSSY|ROSSY|20/03/2018 16:46|Login
3093|HANA|HANA|20/03/2018 16:47|Login
3094|TR2|TR 2|20/03/2018 16:48|Login
3572|LIA|Lia|29/03/2018 17:37|Login
3095|FATIN|FATIN|20/03/2018 16:49|Login
3577|TSY|Shi Yun|29/03/2018 19:08|Logout
3096|IRINA|IRINA|20/03/2018 16:50|Login
3584|TR2|TR 2|30/03/2018 9:10|Login
3097|TSY|Shi Yun|20/03/2018 16:52|Login
3098|TR|TR 1|20/03/2018 16:53|Login
3099|TR|TR 1|20/03/2018 16:55|Login
3100|TR|TR 1|20/03/2018 16:56|Logout
3592|TR2|TR 2|30/03/2018 9:52|Login
3101|TR|TR 1|20/03/2018 16:56|Login
3102|LIA|Lia|20/03/2018 16:57|Login
3103|TR|TR 1|20/03/2018 17:00|Login
3104|TR2|TR 2|20/03/2018 17:01|Login
3105|LIA|Lia|20/03/2018 17:04|Login
3604|TR|TR 1|30/03/2018 12:03|Logout
3106|TR2|TR 2|20/03/2018 17:09|Login
3107|TR2|TR 2|20/03/2018 17:13|Login
3108|IRINA|IRINA|20/03/2018 17:22|Login
3109|IRINA|IRINA|20/03/2018 17:23|Logout
3110|TR2|TR 2|20/03/2018 17:23|Login
3111|TR2|TR 2|20/03/2018 17:25|Logout
3112|IRINA|IRINA|20/03/2018 17:25|Login
3113|IRINA|IRINA|20/03/2018 17:25|Logout
3114|TR2|TR 2|20/03/2018 17:25|Login
3115|IDAH|Norfaidah|20/03/2018 18:28|Login
3617|IDAH|Norfaidah|30/03/2018 15:15|Login
3622|SZE|Sze Sze|30/03/2018 15:47|Login
3628|TR|TR 1|30/03/2018 16:20|Logout
3629|TSY|Shi Yun|30/03/2018 16:20|Login
3636|TR|TR 1|30/03/2018 16:57|Logout
3641|IRINA|IRINA|02/04/2018 8:33|Login
3648|LIA|Lia|02/04/2018 9:07|Login
3654|TSY|Shi Yun|02/04/2018 13:21|Login
3655|TSY|Shi Yun|02/04/2018 13:22|Logout
3303|TR|TR 1|23/03/2018 10:46|Login
3328|TSY|Shi Yun|23/03/2018 14:15|Login
3345|IRINA|IRINA|23/03/2018 16:54|Login
3396|HANA|HANA|26/03/2018 18:26|Login
3412|TR2|TR 2|27/03/2018 10:52|Login
3424|FATIN|FATIN|27/03/2018 11:27|Login
3437|TR|TR 1|27/03/2018 15:03|Login
3468|IDAH|Norfaidah|28/03/2018 11:09|Logout
3469|IDAH|Norfaidah|28/03/2018 11:10|Login
3482|TR|TR 1|28/03/2018 14:20|Login
3490|SZE|Sze Sze|28/03/2018 15:44|Login
3500|SZE|Sze Sze|28/03/2018 16:13|Login
3507|TR|TR 1|28/03/2018 16:51|Login
3514|TR2|TR 2|29/03/2018 8:30|Login
3524|IDAH|Norfaidah|29/03/2018 9:56|Login
3534|LIA|Lia|29/03/2018 10:14|Login
3542|IDAH|Norfaidah|29/03/2018 10:41|Login
3552|IRINA|IRINA|29/03/2018 12:24|Login
3560|TSY|Shi Yun|29/03/2018 13:06|Login
3567|SZE|Sze Sze|29/03/2018 15:40|Login
3573|HANA|HANA|29/03/2018 17:37|Login
3578|HANA|HANA|29/03/2018 19:08|Login
3585|TR|TR 1|30/03/2018 9:17|Login
3598|TR|TR 1|30/03/2018 11:12|Login
3605|TSY|Shi Yun|30/03/2018 12:03|Login
3618|SZE|Sze Sze|30/03/2018 15:25|Login
3623|TSY|Shi Yun|30/03/2018 15:48|Login
3630|TSY|Shi Yun|30/03/2018 16:24|Logout
3637|TSY|Shi Yun|30/03/2018 17:23|Login
3642|IDAH|Norfaidah|02/04/2018 8:34|Login
3656|SZE|Sze Sze|02/04/2018 14:17|Login
3661|TR|TR 1|02/04/2018 14:51|Login
3668|HANA|HANA|02/04/2018 15:24|Login
3675|FATIN|FATIN|02/04/2018 16:52|Login
3683|FATIN|FATIN|02/04/2018 18:19|Login
3687|FATIN|FATIN|03/04/2018 7:58|Login
3691|TR|TR 1|03/04/2018 9:12|Login
3702|FATIN|FATIN|03/04/2018 10:18|Login
3708|FATIN|FATIN|03/04/2018 15:16|Logout
3712|HANA|HANA|03/04/2018 15:22|Login
3715|LIA|Lia|03/04/2018 15:27|Login
3721|TSY|Shi Yun|03/04/2018 19:57|Logout
3725|HANA|HANA|04/04/2018 8:56|Login
3728|IDAH|Norfaidah|04/04/2018 9:19|Login
3730|TR|TR 1|04/04/2018 9:46|Logout
3731|IRINA|IRINA|04/04/2018 9:51|Login
3733|TSY|Shi Yun|04/04/2018 10:33|Login
3734|TSY|Shi Yun|04/04/2018 11:03|Login
3736|TR|TR 1|04/04/2018 11:26|Login
3739|TSY|Shi Yun|04/04/2018 11:33|Logout
