fs_id|company_id|fs_date|fs_reminderdate1|fs_reminderdate2|fs_reminderdate3|fs_submissiondate|fs_status|fs_fileddate|fs_deadline|fs_agm
4095|371|31/12/1994|01/12/1994|01/03/1995|01/06/1995|30/07/1995|t|31/12/1994||30/06/1995
4097|371|31/12/1996|01/12/1996|01/03/1997|01/06/1997|30/07/1997|t|31/12/1996||30/06/1997
4099|371|31/12/1998|01/12/1998|01/03/1999|01/06/1999|30/07/1999|t|31/12/1998||30/06/1999
4101|371|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000||30/06/2001
4103|371|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||30/06/2003
4105|371|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||30/06/2005
4107|371|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
4109|371|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
4122|373|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
4119|372|31/10/2017|01/10/2017|01/01/2018|01/04/2018|30/05/2018|f||30/04/2018|
4128|376|30/06/2006|01/06/2006|01/09/2006|01/12/2006|29/01/2007|t|30/06/2006||24/07/2006
4140|376|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
4130|376|30/06/2008|01/06/2008|01/09/2008|01/12/2008|29/01/2009|t|30/06/2008||31/12/2008
4132|376|30/06/2010|01/06/2010|01/09/2010|01/12/2010|29/01/2011|t|30/06/2010||31/12/2010
4134|376|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012||31/12/2012
4136|376|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014||30/12/2014
4138|376|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||31/12/2016
4114|371|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|f||30/06/2014|
4116|371|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|f||30/06/2016|
4118|371|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4121|373|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||26/01/2017
4125|375|31/08/2016|01/08/2016|01/11/2016|01/02/2017|30/03/2017|t|31/08/2016||31/08/2016
4129|376|30/06/2007|01/06/2007|01/09/2007|01/12/2007|29/01/2008|t|30/06/2007||23/10/2007
4131|376|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009||30/11/2009
4133|376|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011||31/12/2011
4135|376|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013||31/12/2013
4137|376|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||31/12/2015
4143|378|30/06/2012|01/06/2012|01/09/2012|01/12/2012|29/01/2013|t|30/06/2012||18/12/2012
4149|378|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
4144|378|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013||30/11/2013
4145|378|30/06/2014|01/06/2014|01/09/2014|01/12/2014|29/01/2015|t|30/06/2014||30/11/2014
4146|378|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||11/11/2015
4147|378|30/06/2016|01/06/2016|01/09/2016|01/12/2016|29/01/2017|t|30/06/2016||31/12/2016
4151|379|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||28/04/2011
4158|379|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4152|379|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4153|379|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4154|379|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4155|379|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4156|379|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
4157|379|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
7317|690|31/05/2005|01/05/2005|01/08/2005|01/11/2005|30/12/2005|t|31/05/2005||25/09/2005
4160|380|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4168|380|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4161|380|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
4162|380|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4163|380|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4164|380|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4165|380|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4166|380|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7327|690|31/05/2015|01/05/2015|01/08/2015|01/11/2015|30/12/2015|t|31/05/2015||30/11/2015
4170|381|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4171|381|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||20/04/2011
4172|381|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4173|381|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4181|382|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||
4174|381|30/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|30/12/2013||30/06/2014
4182|382|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4175|381|30/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|30/12/2014||30/06/2015
4180|382|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||20/03/2008
4183|382|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
4184|382|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4185|382|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
4186|382|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4187|382|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4188|382|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||16/06/2016
7332|692|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7335|692|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7333|692|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
7340|694|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
7338|694|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||27/05/2016
7341|695|31/07/2013|01/07/2013|01/10/2013|01/01/2014|02/03/2014|t|31/07/2013||31/01/2014
7343|695|31/07/2015|01/07/2015|01/10/2015|01/01/2016|01/03/2016|t|31/07/2015||31/01/2016
7350|696|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|f||30/06/2016|
4167|380|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|30/06/2017|30/06/2017|
7329|690|31/05/2017|01/05/2017|01/08/2017|01/11/2017|30/12/2017|t|09/01/2018|30/11/2017|
7345|695|31/07/2017|01/07/2017|01/10/2017|01/01/2018|02/03/2018|t|13/02/2018|29/01/2018|
4141|377|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
7331|691|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
4148|378|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|t|30/06/2017|28/12/2017|
4176|381|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|||
4189|382|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||23/06/2017
7352|696|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4192|383|31/05/2008|01/05/2008|01/08/2008|01/11/2008|30/12/2008|t|31/05/2008||02/08/2008
4200|383|31/05/2016|01/05/2016|01/08/2016|01/11/2016|30/12/2016|f||30/11/2016|
4202|383|31/05/2018|01/05/2018|01/08/2018|01/11/2018|30/12/2018|f||30/11/2018|
4194|383|31/05/2010|01/05/2010|01/08/2010|01/11/2010|30/12/2010|t|31/05/2010||30/11/2010
4198|383|31/05/2014|01/05/2014|01/08/2014|01/11/2014|30/12/2014|t|31/05/2014||30/11/2014
4203|384|01/01/2018|01/01/2018|01/04/2018|01/07/2018|31/07/2018|f||01/07/2018|
7353|697|31/10/2001|01/10/2001|01/01/2002|01/04/2002|30/05/2002|t|31/10/2001||17/04/2002
8033|194|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
8091|611|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
8155|404|30/06/2018|01/06/2018|01/09/2018|01/12/2018|29/01/2019|f||30/12/2018|
4190|382|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4201|383|31/05/2017|01/05/2017|01/08/2017|01/11/2017|30/12/2017|f||30/11/2017|
4193|383|31/05/2009|01/05/2009|01/08/2009|01/11/2009|30/12/2009|t|31/05/2009||02/11/2009
4195|383|31/05/2011|01/05/2011|01/08/2011|01/11/2011|30/12/2011|t|31/05/2011||24/11/2011
4199|383|31/05/2015|01/05/2015|01/08/2015|01/11/2015|30/12/2015|t|31/05/2015||30/11/2015
4206|386|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||27/05/2016
4208|386|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4207|386|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||08/05/2017
7355|697|31/10/2003|01/10/2003|01/01/2004|01/04/2004|30/05/2004|t|31/10/2003||30/04/2004
4210|387|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||27/02/2005
4222|387|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|f||30/06/2017|
4223|387|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4211|387|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||26/05/2006
4212|387|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
4213|387|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
4214|387|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
4215|387|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4216|387|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||29/06/2011
4217|387|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4218|387|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4219|387|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4220|387|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4221|387|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
4225|388|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
4226|388|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|f||30/06/2017|
4227|388|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4230|390|30/04/2016|01/04/2016|01/07/2016|01/10/2016|29/11/2016|t|30/04/2016||26/10/2016
4231|390|30/04/2017|01/04/2017|01/07/2017|01/10/2017|29/11/2017|f||30/10/2017|
4236|392|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||20/06/2012
4242|392|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4237|392|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4238|392|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4239|392|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||31/12/2015
4240|392|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||29/06/2016
4241|392|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
4244|393|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001||29/06/2002
4245|393|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||30/06/2003
4246|393|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||30/06/2004
4247|393|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||31/03/2005
4248|393|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
4249|393|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
4250|393|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
4251|393|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
4228|389|31/08/2017|01/08/2017|01/11/2017|01/02/2018|30/03/2018|f||28/02/2018|
4204|385|31/12/2018|01/12/2018|01/03/2019|01/06/2019|30/07/2019|f||30/06/2019|
8000|187|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|t|26/12/2017|29/09/2017|
4261|394|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||04/06/2005
4262|394|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
4264|394|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
4263|394|30/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|30/12/2006||26/06/2007
4265|394|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||05/06/2009
4266|394|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4267|394|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
4268|394|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4269|394|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||28/06/2013
4270|394|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||10/06/2014
4271|394|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4274|394|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4272|394|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||16/06/2016
4291|395|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4277|395|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||19/06/2004
4279|395|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
4281|395|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
4283|395|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4285|395|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4287|395|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
4289|395|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||30/06/2016
4293|396|31/12/1993|01/12/1993|01/03/1994|01/06/1994|30/07/1994|t|31/12/1993||13/04/1994
4317|396|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4295|396|31/12/1995|01/12/1995|01/03/1996|01/06/1996|30/07/1996|t|31/12/1995||11/04/1996
4297|396|31/12/1997|01/12/1997|01/03/1998|01/06/1998|30/07/1998|t|31/12/1997||15/04/1998
4299|396|31/12/1999|01/12/1999|01/03/2000|01/06/2000|30/07/2000|t|31/12/1999||30/06/2000
4301|396|31/12/2001|01/12/2001|01/03/2002|01/06/2002|30/07/2002|t|31/12/2001||29/06/2002
4303|396|31/12/2003|01/12/2003|01/03/2004|01/06/2004|30/07/2004|t|31/12/2003||31/05/2004
4305|396|31/12/2005|01/12/2005|01/03/2006|01/06/2006|30/07/2006|t|31/12/2005||30/06/2006
4307|396|31/12/2007|01/12/2007|01/03/2008|01/06/2008|30/07/2008|t|31/12/2007||30/06/2008
4309|396|31/12/2009|01/12/2009|01/03/2010|01/06/2010|30/07/2010|t|31/12/2009||30/06/2010
4311|396|31/12/2011|01/12/2011|01/03/2012|01/06/2012|30/07/2012|t|31/12/2011||30/06/2012
4315|396|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||31/08/2016
7369|697|31/10/2017|01/10/2017|01/01/2018|01/04/2018|30/05/2018|f||30/04/2018|
7370|697|31/10/2018|01/10/2018|01/01/2019|01/04/2019|30/05/2019|f||30/04/2019|
7354|697|31/10/2002|01/10/2002|01/01/2003|01/04/2003|30/05/2003|t|31/10/2002||30/04/2003
7356|697|31/10/2004|01/10/2004|01/01/2005|01/04/2005|30/05/2005|t|31/10/2004||30/04/2005
7357|697|31/10/2005|01/10/2005|01/01/2006|01/04/2006|30/05/2006|t|31/10/2005||30/04/2006
7358|697|31/10/2006|01/10/2006|01/01/2007|01/04/2007|30/05/2007|t|31/10/2006||30/04/2007
7359|697|31/10/2007|01/10/2007|01/01/2008|01/04/2008|30/05/2008|t|31/10/2007||30/04/2008
7360|697|31/10/2008|01/10/2008|01/01/2009|01/04/2009|30/05/2009|t|31/10/2008||30/04/2009
7361|697|31/10/2009|01/10/2009|01/01/2010|01/04/2010|30/05/2010|t|31/10/2009||30/04/2010
7362|697|31/10/2010|01/10/2010|01/01/2011|01/04/2011|30/05/2011|t|31/10/2010||30/04/2011
7363|697|31/10/2011|01/10/2011|01/01/2012|01/04/2012|30/05/2012|t|31/10/2011||30/04/2012
7364|697|31/10/2012|01/10/2012|01/01/2013|01/04/2013|30/05/2013|t|31/10/2012||30/04/2013
7365|697|31/10/2013|01/10/2013|01/01/2014|01/04/2014|30/05/2014|t|31/10/2013||30/04/2014
7366|697|31/10/2014|01/10/2014|01/01/2015|01/04/2015|30/05/2015|t|31/10/2014||29/04/2015
7367|697|31/10/2015|01/10/2015|01/01/2016|01/04/2016|30/05/2016|t|31/10/2015||30/04/2016
7368|697|31/10/2016|01/10/2016|01/01/2017|01/04/2017|30/05/2017|t|31/10/2016||
7372|698|31/12/1992|01/12/1992|01/03/1993|01/06/1993|30/07/1993|t|31/12/1992||27/09/1993
7374|698|31/12/1994|01/12/1994|01/03/1995|01/06/1995|30/07/1995|t|31/12/1994||30/06/1995
7376|698|31/12/1996|01/12/1996|01/03/1997|01/06/1997|30/07/1997|t|31/12/1996||30/06/1997
7378|698|31/12/1998|01/12/1998|01/03/1999|01/06/1999|30/07/1999|t|31/12/1998||30/06/1999
7380|698|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000||30/06/2000
7382|698|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||30/06/2003
7384|698|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||30/06/2005
7386|698|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
7388|698|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
7390|698|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
7392|698|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
7394|698|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
7396|698|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||30/06/2017
7418|699|30/06/2017|01/06/2017|01/09/2017|01/12/2017|29/01/2018|f||30/12/2017|
7400|699|30/06/1999|01/06/1999|01/09/1999|01/12/1999|29/01/2000|t|30/06/1999||31/12/1999
7402|699|30/06/2001|01/06/2001|01/09/2001|01/12/2001|29/01/2002|t|30/06/2001||31/12/2001
7404|699|30/06/2003|01/06/2003|01/09/2003|01/12/2003|29/01/2004|t|30/06/2003||31/12/2003
7406|699|30/06/2005|01/06/2005|01/09/2005|01/12/2005|29/01/2006|t|30/06/2005||31/12/2005
7408|699|30/06/2007|01/06/2007|01/09/2007|01/12/2007|29/01/2008|t|30/06/2007||31/12/2007
7410|699|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009||31/12/2009
7412|699|30/06/2011|01/06/2011|01/09/2011|01/12/2011|29/01/2012|t|30/06/2011||31/12/2011
7414|699|30/06/2013|01/06/2013|01/09/2013|01/12/2013|29/01/2014|t|30/06/2013||31/12/2013
7416|699|30/06/2015|01/06/2015|01/09/2015|01/12/2015|29/01/2016|t|30/06/2015||31/12/2015
7424|700|30/06/1999|01/06/1999|01/09/1999|01/12/1999|29/01/2000|t|30/06/1999||31/12/1999
7426|700|30/06/2001|01/06/2001|01/09/2001|01/12/2001|29/01/2002|t|30/06/2001||31/12/2001
7428|700|30/06/2003|01/06/2003|01/09/2003|01/12/2003|29/01/2004|t|30/06/2003||29/12/2003
7430|700|30/06/2005|01/06/2005|01/09/2005|01/12/2005|29/01/2006|t|30/06/2005||31/12/2005
7432|700|30/06/2007|01/06/2007|01/09/2007|01/12/2007|29/01/2008|t|30/06/2007||31/12/2007
7434|700|30/06/2009|01/06/2009|01/09/2009|01/12/2009|29/01/2010|t|30/06/2009||31/12/2009
4273|394|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||13/06/2017
4276|395|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||19/03/2003
4278|395|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||30/06/2005
4280|395|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
4282|395|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
4284|395|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
4286|395|31/12/2012|01/12/2012|01/03/2013|01/06/2013|30/07/2013|t|31/12/2012||30/06/2013
4288|395|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4290|395|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||31/12/2016
4294|396|31/12/1994|01/12/1994|01/03/1995|01/06/1995|30/07/1995|t|31/12/1994||12/04/1995
4296|396|31/12/1996|01/12/1996|01/03/1997|01/06/1997|30/07/1997|t|31/12/1996||02/06/1997
4298|396|31/12/1998|01/12/1998|01/03/1999|01/06/1999|30/07/1999|t|31/12/1998||30/06/1999
4300|396|31/12/2000|01/12/2000|01/03/2001|01/06/2001|30/07/2001|t|31/12/2000||30/06/2001
4302|396|31/12/2002|01/12/2002|01/03/2003|01/06/2003|30/07/2003|t|31/12/2002||30/06/2003
4304|396|31/12/2004|01/12/2004|01/03/2005|01/06/2005|30/07/2005|t|31/12/2004||16/06/2005
4306|396|31/12/2006|01/12/2006|01/03/2007|01/06/2007|30/07/2007|t|31/12/2006||30/06/2007
4308|396|31/12/2008|01/12/2008|01/03/2009|01/06/2009|30/07/2009|t|31/12/2008||30/06/2009
4310|396|31/12/2010|01/12/2010|01/03/2011|01/06/2011|30/07/2011|t|31/12/2010||30/06/2011
4314|396|31/12/2014|01/12/2014|01/03/2015|01/06/2015|30/07/2015|t|31/12/2014||30/06/2015
4316|396|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||29/06/2017
4334|398|31/03/2017|01/03/2017|01/06/2017|01/09/2017|30/10/2017|t|29/01/2018|30/09/2017|
4319|397|31/12/2015|01/12/2015|01/03/2016|01/06/2016|30/07/2016|t|31/12/2015||02/04/2016
4321|397|31/12/2017|01/12/2017|01/03/2018|01/06/2018|30/07/2018|f||30/06/2018|
4320|397|31/12/2016|01/12/2016|01/03/2017|01/06/2017|30/07/2017|t|31/12/2016||23/06/2017
4323|398|31/03/2006|01/03/2006|01/06/2006|01/09/2006|30/10/2006|t|31/03/2006||21/09/2006
4324|398|31/03/2007|01/03/2007|01/06/2007|01/09/2007|30/10/2007|t|31/03/2007||29/09/2007
4325|398|31/03/2008|01/03/2008|01/06/2008|01/09/2008|30/10/2008|t|31/03/2008||30/09/2008
4326|398|31/03/2009|01/03/2009|01/06/2009|01/09/2009|30/10/2009|t|31/03/2009||30/09/2009
4327|398|31/03/2010|01/03/2010|01/06/2010|01/09/2010|30/10/2010|t|31/03/2010||30/09/2010
4328|398|31/03/2011|01/03/2011|01/06/2011|01/09/2011|30/10/2011|t|31/03/2011||30/09/2011
4329|398|31/03/2012|01/03/2012|01/06/2012|01/09/2012|30/10/2012|t|31/03/2012||29/09/2012
4330|398|31/03/2013|01/03/2013|01/06/2013|01/09/2013|30/10/2013|t|31/03/2013||30/09/2013
4331|398|31/03/2014|01/03/2014|01/06/2014|01/09/2014|30/10/2014|t|31/03/2014||30/09/2014
4332|398|31/03/2015|01/03/2015|01/06/2015|01/09/2015|30/10/2015|t|31/03/2015||30/09/2015
4333|398|31/03/2016|01/03/2016|01/06/2016|01/09/2016|30/10/2016|t|31/03/2016||30/09/2016
4345|400|31/12/2013|01/12/2013|01/03/2014|01/06/2014|30/07/2014|t|31/12/2013||30/06/2014
