case_id|job_id|case_no|case_entrydate|case_case|case_particular|case_remark|case_tempkey|case_casebillingdescription
1089|967|1|2018-04-03|BkFac|Credit Facility - HLBB |""|32018-04-03T18:30:32.531|Bank-Facilities
1101|977|1|2018-04-05|S36|Change of object clause to transportation with transportation agent|""|42018-04-05T08:41:52.778|M&A/Constitution changes
1113|983|1|2018-04-05|S15|Incorporation|""|92018-04-05T14:25:47.007|Incorporation
1124|992|1|2018-04-06|Div|Declaration of Preference Share Dividend (2/2018)|""|32018-04-06T10:03:27.196|Issuance of Dividends
1144|1011|1|2018-04-09|AR/AGM|AR@2018-04-04|""|112018-04-09T10:31:52.792|Annual Return
1154|1018|3|2018-04-09|ShCert|L&R ShCert - Capt Abu (#004, #008 to #009)|""|72018-04-09T16:12:49.950|Lost Share certificates/amendments
1175|1038|1|2018-04-11|S15|New Incorp: PLANT DESIGN ENGINEERS SDN. BHD.|""|72018-04-11T12:18:18.036|Incorporation
961|849|1|2018-03-23|CTC|1 set CTC Section 105 dated 01.02.2016 & Section 68 dated 29.11.2017|""|42018-03-23T16:41:21.139|Certified True Copies 
962|850|1|2018-03-23|AR/AGM|AR@2018-04-15|""|122018-03-23T16:47:51.537|Annual Return
963|851|1|2018-03-26|PD 2/2017|Chg Business Address : Gasing Heights Maxwell Tower|""|72018-03-26T08:52:34.082|Biz/Branch Add/Nature of biz changes
964|852|1|2018-03-26|AR/AGM|AR@2018-03-31|""|92018-03-26T09:42:17.968|Annual Return
965|846|3|2018-03-26|Div|Declare Div (1/2017) - RM200,000.00|""|72018-03-26T09:53:11.747|Issuance of Dividends
966|853|1|2018-03-26|S201|Appointment of Directors - Tan Kok Heng & Lee Keong Chai|""|72018-03-26T10:00:47.269|Appointment of Directors
967|854|1|2018-03-26|S78 Non Cash|Increase Paid Up Capital of RM999,998.00 by otherwise than cash|""|52018-03-26T10:21:54.320|Increase in Paid Up Capital- Otherwise Than Cash
968|855|1|2018-03-26|OpBk|Opbk - RHB (MYR & multi currency)|""|32018-03-26T11:00:42.622|Open Bank Account(s)
969|856|1|2018-03-26|S15|Incorporation |""|82018-03-26T11:59:36.369|Incorporation
1060|938|1|2018-04-02|S58|"Change of Secretaries 
-Appoint KSS 
- Resign KBT "|""|82018-04-02T14:40:27.290|F49-ResDir/Change Information
983|870|1|2018-03-27|AC|FS@2017-10-31|""|112018-03-27T11:15:19.854|Financial Statement
971|858|1|2018-03-26|AR/AGM|AR@2018-03-29|""|92018-03-26T12:41:54.820|Annual Return
972|859|1|2018-03-26|AR/AGM|Annual Return @ 2018-04-03 |""|82018-03-26T13:10:12.931|Annual Return
973|860|1|2018-03-26|AR/AGM|Annual Return @ 2018-04-05|""|122018-03-26T14:15:50.355|Annual Return
974|861|1|2018-03-26|CTC|F24, S58, F49, M&A (2sets)|""|62018-03-26T15:10:21.262|Certified True Copies 
1075|953|1|2018-04-02|S58|"Change of Secretaries 
-Appt KSS
-Resign KBT "|""|82018-04-02T18:50:47.829|F49-ResDir/Change Information
975|862|1|2018-03-26|DCR|ACCEPTANCE FOR SUBCONTRACT WORKS WITH IJM CONSTRUCTION SDN. BHD.|""|42018-03-26T18:40:32.437|Misc Director Resolution-
976|863|1|2018-03-27|AR/AGM|Annual Return @ 2018-04-10|""|122018-03-27T08:49:35.053|Annual Return
977|864|1|2018-03-27|AC|FS@2017-10-31|""|112018-03-27T09:10:21.388|Financial Statement
978|865|1|2018-03-27|AR/AGM|Annual Return @ 2018-04-01|""|82018-03-27T09:30:57.402|Annual Return
979|866|1|2018-03-27|S&P|Purchase of property with Primaparamount Sdn. Bhd.|""|42018-03-27T09:42:11.321|Sale & Purchase Agreement 
980|867|1|2018-03-27|AR/AGM|Annual Return @ 2018-04-12|""|122018-03-27T10:52:55.756|Annual Return
981|868|1|2018-03-27|RF|- From [2018-01-01 to 2018-03-31]|""|22018-03-27T11:00:00.067|Rental
982|869|1|2018-03-27|RF|- From [2018-01-01 to 2018-03-31]|""|22018-03-27T11:13:45.113|Rental
1102|978|1|2018-04-05|S201|Appointment of Director - Zulhaimi|""|72018-04-05T09:08:52.020|Appointment of Directors
1103|978|2|2018-04-05|S58|Resignation of Director - Hafiza|""|72018-04-05T09:08:52.020|F49-ResDir/Change Information
984|871|1|2018-03-27|RF|- From [2018-01-01 to 2018-03-31]|""|22018-03-27T11:17:09.452|Rental
985|872|1|2018-03-27|AC|FS@2017-10-31|""|112018-03-27T11:22:33.978|Financial Statement
986|873|1|2018-03-27|AR/AGM|Annual Return @ 2018-04-29|""|82018-03-27T11:23:15.479|Annual Return
987|874|1|2018-03-27|AR/AGM|Annual Return @ 2018-04-29|""|82018-03-27T11:38:32.364|Annual Return
988|875|1|2018-03-27|PurVeh|Disposal of Kia Pregio (M) (WLW 7398)|""|42018-03-27T11:36:49.366|Vehicle Purchase/disposal
989|876|1|2018-03-27|AR/AGM|"AR@2018-04-01
"|""|112018-03-27T14:08:40.179|Annual Return
990|877|1|2018-03-27|AR/AGM|"AR@2018-04-01
"|""|112018-03-27T14:16:03.843|Annual Return
991|878|1|2018-03-27|S28|Change of Company name to MKS Spices Sdn. Bhd.|""|52018-03-27T15:02:09.056|Change of Company Name
992|878|2|2018-03-27|S58|Appointment and Resignation of Director|""|52018-03-27T15:02:09.056|F49-ResDir/Change Information
993|878|3|2018-03-27|S105|Transfer of Shares|""|52018-03-27T15:02:09.056|Transfer of share(s)
994|878|4|2018-03-27|Object|Change of Memorandum & Articles|""|52018-03-27T15:02:09.056|Change of Object Clause(s)/Article(s)
1125|993|1|2018-04-06|AR/AGM|AR@2018-04-03|""|92018-04-06T10:27:03.641|Annual Return
1134|1001|1|2018-04-06|S105|"Transfer of Shares
- Jumiati to See TWY (100%) "|""|82018-04-06T17:16:37.446|Transfer of share(s)
1145|1012|1|2018-04-09|PurPro|Purchase of Property (3 Storey Semi-Detached Factory)|""|52018-04-09T12:51:49.136|Property Purchase-DCR/MCR
1155|1018|4|2018-04-09|S105|Share Transfer - Capt Abu to LSY (300) / Razak to LSY (300)|""|72018-04-09T16:12:49.950|Transfer of share(s)
1162|1025|1|2018-04-10|AR/AGM|Annual Return @ 2018-04-03|""|122018-04-10T08:38:12.364|Annual Return
1169|1032|1|2018-04-10|CTC|Certified True Copy: Audited Account for FYE 2010,2011, 2012, 2013, 2014, 2015 & 2016 (x1)|""|52018-04-10T15:21:42.396|Certified True Copies 
1176|1039|1|2018-04-11|S201|""|""|92018-04-11T14:17:49.717|Appointment of Directors
1180|1043|1|2018-04-11|CTC|CTC|""|122018-04-11T17:51:59.048|Certified True Copies 
1185|1048|1|2018-04-12|CTC|CTC M&A, F24, F44 & F49|""|122018-04-12T14:11:19.524|Certified True Copies 
1190|1053|1|2018-04-12|PD 2/2017|Change of Business Address|""|52018-04-12T17:11:44.622|Biz/Branch Add/Nature of biz changes
1195|1058|1|2018-04-13|PurVeh|PurVeh - Mitsubishi|""|72018-04-13T10:49:18.655|Vehicle Purchase/disposal
1200|1062|1|2018-04-13|BkFac|Ad-hoc FX Agreement |""|82018-04-13T12:48:26.390|Bank-Facilities
1204|1066|1|2018-04-13|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31"|""|112018-04-13T16:27:52.544|M&A/Constitution changes
1208|1070|1|2018-04-16|PurVeh|Transfer of Name to AO - Yamaha Nmax (BHW63)|""|32018-04-16T09:25:14.966|Vehicle Purchase/disposal
1212|1074|1|2018-04-16|AR/AGM|Annual Return @ 2018-04-17|""|122018-04-16T11:46:16.236|Annual Return
1216|1078|1|2018-04-16|CTC|1 sets CTC Form 49, Section 58, Form 24, Form 44, Form 9, Form 13 & Section 68|""|42018-04-16T16:57:33.511|Certified True Copies 
1223|1085|1|2018-04-17|CIBk|Closing Bank Account - CIMB|""|32018-04-17T13:52:31.646|Bank-Close Account(s)
1299|1150|1|2018-04-26|S15|""|""|32018-04-26T09:57:11.113|Incorporation
995|879|1|2018-03-27|CTC|3 sets CTC of Section 17, Section 14, Section 58, Section 58 & 236(2), Section 78, Section 51(ROM) 2 sets CTC Passport of Kazuya Takeuchi & Yuji Hayashi|""|42018-03-27T15:25:20.149|Certified True Copies 
996|880|1|2018-03-27|AR/AGM|Annual Return @ 2018-03-27|""|72018-03-27T16:43:06.055|Annual Return
997|880|2|2018-03-27|AC|Financial Statement @ 2012-12-31|""|72018-03-27T16:43:06.055|Financial Statement
1061|939|1|2018-04-02|AR/AGM|AR@2018-04-01|""|92018-04-02T14:47:32.227|Annual Return
998|881|1|2018-03-27|ShCert|Lost Share certificate no. 001 Genji Hashimoto (75,000 shares)|""|42018-03-27T17:28:34.836|Lost Share certificates/amendments
999|882|1|2018-03-27|S28|""|Change of Company name to Firdaus & Associates Property Management Services Sdn. Bhd.|52018-03-27T18:03:02.638|Change of Company Name
1000|883|1|2018-03-28|CTC|CTC@2018-03-28|""|112018-03-28T09:03:46.441|Certified True Copies 
1001|884|1|2018-03-28|S36|Abolish M&A, Adopt New Constitution|""|72018-03-28T13:16:19.643|M&A/Constitution changes
1002|884|2|2018-03-28|S201|Appt New Dir - Satirah|""|72018-03-28T13:16:19.643|Appointment of Directors
1003|885|1|2018-03-28|AC|Financial Statement @ 2017-07-31|""|122018-03-28T13:59:20.594|Financial Statement
1004|886|1|2018-03-28|S105|Transfer of 400 Shares|""|52018-03-28T16:10:53.744|Transfer of share(s)
1005|887|1|2018-03-28|Letters|Prepare Demand Letter (Total outstanding RM3,041.20) |""|82018-03-28T16:37:51.155|Misc Letters
1006|888|1|2018-03-28|T.O.|"Take Over Secretarial File(s)
- DCR, S58, S46 & Service Letter
- Update MyCOID
- Review & set up Sec File"|""|42018-03-28T17:02:54.646|Take Over Secretarial File(s)
1007|889|1|2018-03-28|SecFee|"Secretarial Fee + Registered Office
- 2018-03-27 to 2019-03-26"|""|42018-03-28T17:24:08.666|Secretarial Fee + Registered Office
1008|890|1|2018-03-28|CPO|Purchase of Directors Particular|""|32018-03-28T17:29:34.906|Purchase of CPO/Idaman
1009|891|1|2018-03-28|CPO|Purchase of Directors Particulars|""|32018-03-28T17:35:15.110|Purchase of CPO/Idaman
1010|892|1|2018-03-29|PurVeh|Purchase of Motor Vehicle (Mercedes-Benz) |""|32018-03-29T09:33:53.456|Vehicle Purchase/disposal
1011|893|1|2018-03-29|DCR|Application for bank guarantee with Ambank (M) Berhad for Telekom Malaysia Berhad|""|42018-03-29T10:15:12.953|Misc Director Resolution-
1012|894|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T10:25:22.757|Change of Auditor
1013|895|1|2018-03-29|S36|Change of Memorandum & Aritcle of Association|""|112018-03-29T10:39:33.079|M&A/Constitution changes
1014|896|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T11:49:01.042|Change of Auditor
1015|897|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T11:58:06.364|Change of Auditor
1016|898|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T12:02:29.190|Change of Auditor
1017|899|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T12:28:11.984|Change of Auditor
1018|900|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T12:47:20.298|Change of Auditor
1019|901|1|2018-03-29|ChAud|Change of Auditor|""|92018-03-29T14:02:08.864|Change of Auditor
1020|902|1|2018-03-29|ChAud|Change of Auditor |""|92018-03-29T14:07:03.287|Change of Auditor
1021|903|1|2018-03-29|DeReg|Deregistration|""|82018-03-29T14:36:13.888|De-registration
1022|904|1|2018-03-29|CTC|F24, F49, S58, F9 (5sets)|""|62018-03-29T17:30:19.303|Certified True Copies 
1023|905|1|2018-03-29|PD 2/2017|PD 2/2017 - 5 Solaris Dutamas (Publika)|""|72018-03-29T17:38:54.644|Biz/Branch Add/Nature of biz changes
1024|906|1|2018-03-29|PurVeh|Disposal of Kato Rough Terrain Crane (BMJ 5605)|""|42018-03-29T17:38:00.303|Vehicle Purchase/disposal
1076|954|1|2018-04-02|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|""|82018-04-02T19:11:10.228|F49-ResDir/Change Information
1027|909|1|2018-03-30|CTC|CTC Form 9, 24, 44,49 & M&A|""|122018-03-30T09:11:32.213|Certified True Copies 
1026|908|1|2018-03-29|MinBk|New Minutes Book (x2)|""|42018-03-29T18:03:07.058|New Minutes Book
1028|910|1|2018-03-30|AC|"FS@2017-10-31
"|""|112018-03-30T09:18:04.111|Financial Statement
1029|911|1|2018-03-30|CTC|2 sets CTC of Section 58, Form 49, Form 24, Form 44, M&A, Passport & IC of directors, AFS fye 30.06.2015, 30.06.2016 & 30.06.2017|""|42018-03-30T08:40:34.015|Certified True Copies 
1030|912|1|2018-03-30|DCR|DCR - Opening Acc with Saxo Capital Market Pte Ltd|""|32018-03-30T10:01:46.116|Misc Director Resolution-
1031|913|1|2018-03-30|AC|Financial Statement @ 2017-09-30|""|82018-03-30T10:32:15.065|Financial Statement
1032|914|1|2018-03-30|AC|Financial Statement@2017-10-31|""|112018-03-30T10:39:16.581|Financial Statement
1033|915|1|2018-03-30|ConfirmL|To confirm on Directors|""|72018-03-30T10:44:21.817|Confirmation Letter
1034|916|1|2018-03-30|ChAud|"From Sekhar & Tan to PS Yap 
From Sekhar & Tan Tax Services to ASI Taxation
"|""|72018-03-30T11:46:01.353|Change of Auditor
1035|917|1|2018-03-30|AC|Financial Statement@2017-10-31|""|112018-03-30T11:58:12.202|Financial Statement
1036|918|1|2018-03-30|AC|Financial Statement @ 2017-12-31|""|42018-03-30T11:21:36.853|Financial Statement
1104|978|3|2018-04-05|ChBkSig|ChBkSig - CIMB|""|72018-04-05T09:08:52.020|Changing Banking Signatory
1114|984|1|2018-04-05|S27|Incorporation documents|""|42018-04-05T14:28:24.817|Name Reservation-
1126|994|1|2018-04-06|CTC|"Certified True Copies (CTC)
- PD 2/2017 dated 2017-12-31 "|""|82018-04-06T11:37:21.978|Certified True Copies 
1135|1002|1|2018-04-06|S15|By Mrs. Lee|""|32018-04-06T18:18:06.437|Incorporation
1146|1012|2|2018-04-09|PurVeh|	Purchase of MV (Volkswagen Touareg)|""|52018-04-09T12:51:49.136|Vehicle Purchase/disposal
1156|1019|1|2018-04-09|CTC|CTC M&A, F9, F24, F44, F49, F32A & Annual Return|""|122018-04-09T16:31:38.064|Certified True Copies 
1163|1026|1|2018-04-10|CTC|"Certified True Copies 
- S58(..x1), S78(..x1), F49(..x1), F44(..x1) & S51(..x1)"|""|82018-04-10T09:30:56.755|Certified True Copies 
1170|1033|1|2018-04-10|AR/AGM|Annual Return@2018-04-28|""|112018-04-10T15:29:39.134|Annual Return
1037|919|1|2018-03-30|DeReg|"De-registration
- Checklist, Cover Letter, Declaration by Applicant (S550), DCR, MWR and Waiver Letter
- Close Bank Account
- Submission and follow up"|""|42018-03-30T12:20:54.796|De-registration
1038|920|1|2018-03-30|DeReg|"De-registration
- Checklist, Cover Letter, Declaration by Applicant (S550), DCR, MWR and Waiver Letter
- Close Bank Account
- Submission and follow up"|""|42018-03-30T12:23:54.880|De-registration
1062|940|1|2018-04-02|AC|"FS@2017-12-31
"|""|112018-04-02T14:51:33.684|Financial Statement
1039|921|1|2018-03-30|AC|"Financial Statement@2017-10-31
"|""|112018-03-30T12:28:48.196|Financial Statement
1077|955|1|2018-04-02|S58|"Change of Secretaries 
- Appt KSS
- Resign KBT "|""|82018-04-02T19:15:09.440|F49-ResDir/Change Information
1090|968|1|2018-04-03|OpBk|Opbk - CIMB & MBB|""|32018-04-03T19:22:01.831|Open Bank Account(s)
1105|978|4|2018-04-05|S105|Transfer of share - Hafiza to Zulhaimi (100k)|""|72018-04-05T09:08:52.020|Transfer of share(s)
1115|985|1|2018-04-05|SecFee|Secretarial Fee + Registered Office -from 6 April 2018 to 6 April 2019|""|42018-04-05T14:37:23.719|Secretarial Fee + Registered Office
1127|995|1|2018-04-06|CTC|"Certified True Copies (CTC) 
- 3 sets CTC of Annual Return dated 2017-10-12"|Certified True Copies (CTC) |82018-04-06T11:55:14.153|Certified True Copies 
1040|922|1|2018-03-30|AR/AGM|Annual Return @ 2018-04-10|""|82018-03-30T14:03:52.078|Annual Return
1041|923|1|2018-03-30|AC|Financial Statement@2017-12-31|""|112018-03-30T15:41:14.487|Financial Statement
1136|1003|1|2018-04-07|S105|Transfer of 100,000 shares|""|52018-04-07T13:57:40.154|Transfer of share(s)
1042|924|1|2018-03-30|S36|Amendments of M&A|""|32018-03-30T15:48:52.218|M&A/Constitution changes
1043|924|2|2018-03-30|S58|Resignation of Directors (Siew & Yap)|""|32018-03-30T15:48:52.218|F49-ResDir/Change Information
1044|924|3|2018-03-30|S105|Transfer of Shares (23,333 shares)|""|32018-03-30T15:48:52.218|Transfer of share(s)
1045|924|4|2018-03-30|AC|FS@2017-12-31|""|32018-03-30T15:48:52.218|Financial Statement
1046|924|5|2018-03-30|ShCert|#029 lost -> replace #030 (Yap Chow Ping - 11,666)|""|32018-03-30T15:48:52.218|Lost Share certificates/amendments
1147|1013|1|2018-04-09|DCR|Credit Card Application - AmBank (M) Berhad|""|72018-04-09T12:57:51.727|Misc Director Resolution-
1157|1020|1|2018-04-09|PurVeh|Disposal of MV - Mazda BT50 2.2 (A) BMU5368|""|42018-04-09T16:46:15.929|Vehicle Purchase/disposal
1171|1034|1|2018-04-10|CTC|"2 sets CTC AFS @ 2016-12-31
CPO for winding up search
MYEG for bankcruptcy search of 3 directors"|""|42018-04-10T15:55:36.542|Certified True Copies 
1177|1040|1|2018-04-11|PD 2/2017|Change of Business Address|""|52018-04-11T17:27:23.088|Biz/Branch Add/Nature of biz changes
1181|1044|1|2018-04-12|OpBk|Opening of Fixed Deposit Account - RHB |""|32018-04-12T09:05:11.365|Open Bank Account(s)
1186|1049|1|2018-04-12|AR/AGM|AR@2018-04-05|""|92018-04-12T15:46:42.755|Annual Return
1209|1071|1|2018-04-16|AC|FS@2017-10-31|""|92018-04-16T10:06:06.210|Financial Statement
1191|1054|1|2018-04-12|S36|"-Change of Memorandum & Aritcle of Association
-Financial Statement@2017-12-31
"|""|112018-04-12T17:20:17.063|M&A/Constitution changes
1196|1058|2|2018-04-13|CTC|CTC - M&A, F9, S58, F49, F24, F44|""|72018-04-13T10:49:58.407|Certified True Copies 
1201|1063|1|2018-04-13|AC|"FS@2017-10-31
"|""|92018-04-13T15:43:56.802|Financial Statement
1205|1067|1|2018-04-13|S78|Increase PUC - Additional 17,000 shares (From 3k - 20k)|""|72018-04-13T16:56:34.098|Increase in Paid Up Capital-Cash
1213|1075|1|2018-04-16|AR/AGM|AR@2018-04-27|""|92018-04-16T11:50:44.272|Annual Return
1217|1079|1|2018-04-16|AR/AGM|Annual Return @ 2018-04-18|""|122018-04-16T17:11:29.998|Annual Return
1220|1082|1|2018-04-16|FYE|Appt Auditors, Appt Tax Agent & Fixing FYE |""|82018-04-16T17:42:37.183|Fixing Financial Year End-DCR
1224|1086|1|2018-04-17|BkFac|"Access to MayBank2U Internet Banking Services
Internet Banking with Ambank "|""|82018-04-17T14:34:47.080|Bank-Facilities
1227|1088|2|2018-04-17|ConfirmL|Confirmation Letter on Directorship, Shareholding & Section 51|""|52018-04-17T14:53:57.533|Confirmation Letter
1230|1091|1|2018-04-17|AR/AGM|Annual Return @ 2018-04-19|""|122018-04-17T17:23:54.238|Annual Return
1233|1094|1|2018-04-18|CTC|CTC|""|92018-04-18T09:19:31.232|Certified True Copies 
1236|1097|1|2018-04-18|AR/AGM|Annual Return @ 2018-04-18|""|122018-04-18T11:33:45.661|Annual Return
1239|1100|1|2018-04-18|S105|"Splitting Share Cert No. #010 to #012 & #013
Transfer of Shares - Mr Chong (#012) to Mdm Lai (440,000)"|""|72018-04-18T16:18:45.801|Transfer of share(s)
1252|1111|1|2018-04-19|IntBanking|Internet Banking|""|92018-04-19T17:35:32.733|Internet Banking
1242|1102|1|2018-04-19|PurVeh|Hire Purchase of Toyota Hilux & BMW X5 with PBB Puchong & Section 14, PJ|""|42018-04-19T10:10:37.185|Vehicle Purchase/disposal
1246|1105|1|2018-04-19|AR/AGM|"AR@2018-04-27
"|""|112018-04-19T13:46:59.138|Annual Return
1164|1027|1|2018-04-10|PfrShr|"Variation on class IRNCPS to RNCPS
Redeem Preference Share"|""|42018-04-10T09:37:27.455|Preference Share
1248|1107|1|2018-04-19|AR/AGM|"AR@2018-04-27
"|""|112018-04-19T14:57:52.738|Annual Return
1250|1109|1|2018-04-19|ChAud|Change of Auditor|""|92018-04-19T15:41:17.520|Change of Auditor
1254|1113|1|2018-04-20|CTC|F9, F13, F24, F44, F49, S58, M&A (1set)|""|62018-04-20T14:01:02.962|Certified True Copies 
1256|1115|1|2018-04-20|S15|Incorporation of Company|""|52018-04-20T16:45:46.479|Incorporation
1259|1117|1|2018-04-23|AR/AGM|Annual Return @2018-04-15|""|82018-04-23T09:18:42.003|Annual Return
1261|1119|1|2018-04-23|AR/AGM|"AR@2018-04-29
"|""|112018-04-23T11:59:16.717|Annual Return
1263|1121|1|2018-04-23|AR/AGM|"AR@2018-04-12
"|""|112018-04-23T13:47:01|Annual Return
1297|1148|2|2018-04-25|CTC|"Certified True Copies @ 2018-04-24 
- M&A, S58 & F49
"|""|72018-04-25T18:09:16.556|Certified True Copies 
1274|1130|1|2018-04-24|S36|"Change of Memorandum & Aritcle of Association
"|""|112018-04-24T11:45:11.914|M&A/Constitution changes
1275|1131|1|2018-04-24|CTC|"Certified True Copy
-KWSP Statement and Acc"|""|52018-04-24T12:27:43.852|Certified True Copies 
1276|1132|1|2018-04-24|AC|Financial Statement @ 2017-09-30|""|82018-04-24T14:36:16.474|Financial Statement
1277|1133|1|2018-04-24|SecFee|- From [2018-04-26 to 2019-04-25]|""|22018-04-24T16:12:35.103|Secretarial Fee + Registered Office
1278|1134|1|2018-04-24|AC|FS@2017-12-31|""|92018-04-24T16:14:07.196|Financial Statement
1279|1135|1|2018-04-24|CPO|Purchase of CPO for Design Review Sdn. Bhd.|""|52018-04-24T16:18:09.968|Purchase of CPO/Idaman
1280|1136|1|2018-04-24|AR/AGM|Annual Return@2018-04-07|""|112018-04-24T16:29:01.604|Annual Return
1281|1137|1|2018-04-24|CTC|F24, F49, S58, F44, F9, M&A, Director IC, Audited Accounts (2014,2015, 2016) (1set)|""|62018-04-24T16:48:50.212|Certified True Copies 
1282|1138|1|2018-04-24|AR/AGM|"AR@2018-10-22
"|""|112018-04-24T17:24:57.287|Annual Return
1283|1139|1|2018-04-25|AC|FS@2017-12-31|""|92018-04-25T08:37:53.731|Financial Statement
1284|1140|1|2018-04-25|AC|"Financial Statement@31-10-2017
"|""|112018-04-25T09:26:35.948|Financial Statement
1285|1141|1|2018-04-25|S36|Change of Memorandum & Article of Association|""|112018-04-25T11:54:26.149|M&A/Constitution changes
1286|1142|1|2018-04-25|CPO|Purchase of CPO|""|32018-04-25T14:30:14.084|Purchase of CPO/Idaman
